ID,Apartment_renovation,Windows,Quantity_of_rooms,Distance_min,Area_sm,Cost_per_month,Is_included_utility_charges,Lease_term,Elevator_total,With_children,With_pets,WashingRoom_total,Loggia_and_Balcony,Price_per_square_meter
272887177,Дизайнерский,Во двор,3.0,5.0,99.0,200000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,2.0,1.0,2020.2
269319175,Дизайнерский,Во двор,1.0,7.0,60.0,250000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,4166.67
269687656,Евроремонт,Во двор,4.0,6.0,140.0,280000.0,0,Срок аренды - На несколько месяцев,1.0,0.0,0.0,2.0,4.0,2000.0
274501292,Дизайнерский,На улицу и двор,3.0,9.0,120.0,300000.0,0,Срок аренды - На несколько месяцев,1.0,1.0,1.0,2.0,3.0,2500.0
261980888,Дизайнерский,Во двор,3.0,6.0,133.0,400000.0,1,Срок аренды - Длительный,4.0,1.0,0.0,2.0,3.0,3007.52
272567246,Дизайнерский,Во двор,4.0,4.0,180.0,400000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,3.0,1.0,2222.22
274930877,Дизайнерский,Нет информации,4.0,5.0,219.0,450000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,3.0,1.0,2054.79
273576298,Дизайнерский,Во двор,3.0,6.0,130.0,450000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,2.0,1.0,3461.54
271108834,Дизайнерский,На улицу и двор,5.0,8.0,180.0,500000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,3.0,1.0,2777.78
256631457,Дизайнерский,На улицу и двор,4.0,8.0,190.0,520000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,2.0,1.0,2736.84
271988698,Дизайнерский,На улицу и двор,3.0,9.0,174.0,550000.0,1,Срок аренды - Длительный,4.0,1.0,1.0,2.0,3.0,3160.92
271305644,Дизайнерский,Нет информации,6.0,12.0,336.0,590000.0,0,Срок аренды - На несколько месяцев,2.0,0.0,0.0,5.0,5.0,1755.95
271097684,Дизайнерский,Во двор,4.0,2.0,170.0,650000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,3.0,2.0,3823.53
273106501,Дизайнерский,На улицу и двор,6.0,5.0,338.0,650000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,3.0,5.0,1923.08
274066192,Дизайнерский,На улицу,2.0,8.0,52.0,80000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1538.46
273763131,Без ремонта,Нет информации,3.0,4.0,91.0,95000.0,0,Срок аренды - Длительный,1.0,0.0,0.0,1.0,3.0,1043.96
273684904,Дизайнерский,На улицу и двор,2.0,9.0,56.0,105000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1875.0
271542995,Дизайнерский,Во двор,3.0,8.0,80.0,120000.0,1,Срок аренды - Длительный,1.0,0.0,0.0,1.0,2.0,1500.0
273012299,Дизайнерский,На улицу и двор,2.0,8.0,94.0,135000.0,1,Срок аренды - Длительный,1.0,0.0,0.0,1.0,1.0,1436.17
270282698,Дизайнерский,На улицу,2.0,7.0,40.0,135000.0,1,Срок аренды - Длительный,6.0,1.0,0.0,2.0,1.0,3375.0
274336333,Евроремонт,Во двор,3.0,9.0,94.0,145000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,2.0,3.0,1542.55
272244255,Дизайнерский,На улицу,3.0,6.0,90.0,145000.0,1,Срок аренды - На несколько месяцев,2.0,0.0,0.0,1.0,3.0,1611.11
272701749,Дизайнерский,На улицу,2.0,7.0,120.0,165000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1375.0
271204399,Евроремонт,Во двор,5.0,7.0,170.0,175000.0,0,Срок аренды - Длительный,1.0,0.0,0.0,4.0,8.0,1029.41
274879736,Косметический,На улицу и двор,3.0,5.0,140.0,180000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,2.0,3.0,1285.71
271827359,Дизайнерский,Нет информации,1.0,7.0,41.0,180000.0,0,Срок аренды - На несколько месяцев,2.0,0.0,0.0,1.0,1.0,4390.24
256631941,Дизайнерский,На улицу,3.0,7.0,120.0,190000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,2.0,3.0,1583.33
272917777,Евроремонт,Нет информации,3.0,10.0,95.0,200000.0,0,Срок аренды - На несколько месяцев,1.0,0.0,0.0,2.0,1.0,2105.26
252536547,Косметический,Во двор,4.0,4.0,130.0,220000.0,1,Срок аренды - На несколько месяцев,1.0,1.0,1.0,2.0,4.0,1692.31
274434108,Дизайнерский,Во двор,3.0,7.0,70.0,230000.0,1,Срок аренды - Длительный,4.0,1.0,0.0,2.0,3.0,3285.71
272559990,Дизайнерский,Нет информации,2.0,7.0,63.0,270000.0,0,Срок аренды - На несколько месяцев,2.0,0.0,0.0,1.0,1.0,4285.71
269465572,Евроремонт,Нет информации,4.0,7.0,189.0,330000.0,0,Срок аренды - На несколько месяцев,1.0,0.0,0.0,2.0,1.0,1746.03
263779667,Дизайнерский,Во двор,2.0,4.0,120.0,330000.0,1,Срок аренды - Длительный,1.0,0.0,0.0,2.0,1.0,2750.0
272128059,Дизайнерский,На улицу и двор,4.0,9.0,212.0,350000.0,0,Срок аренды - На несколько месяцев,1.0,1.0,1.0,2.0,4.0,1650.94
224335583,Евроремонт,Нет информации,4.0,12.0,111.0,350000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,3.0,1.0,3153.15
271627634,Дизайнерский,Нет информации,2.0,7.0,92.0,350000.0,0,Срок аренды - На несколько месяцев,2.0,0.0,0.0,1.0,1.0,3804.35
274700592,Без ремонта,На улицу,4.0,4.0,132.0,350000.0,0,Срок аренды - На несколько месяцев,1.0,0.0,0.0,2.0,4.0,2651.52
273231375,Дизайнерский,Нет информации,4.0,5.0,202.0,360000.0,0,Срок аренды - На несколько месяцев,2.0,0.0,0.0,3.0,4.0,1782.18
271586905,Дизайнерский,Нет информации,2.0,7.0,123.0,400000.0,0,Срок аренды - На несколько месяцев,2.0,0.0,0.0,1.0,1.0,3252.03
274315960,Дизайнерский,Нет информации,3.0,10.0,130.0,450000.0,0,Срок аренды - На несколько месяцев,2.0,1.0,0.0,2.0,1.0,3461.54
272845144,Дизайнерский,Нет информации,3.0,15.0,180.0,450000.0,0,Срок аренды - На несколько месяцев,2.0,0.0,0.0,2.0,3.0,2500.0
274743086,Евроремонт,На улицу и двор,5.0,4.0,220.0,450000.0,1,Срок аренды - Длительный,4.0,1.0,1.0,3.0,1.0,2045.45
271776317,Евроремонт,Во двор,4.0,6.0,180.0,450000.0,0,Срок аренды - На несколько месяцев,1.0,1.0,1.0,2.0,4.0,2500.0
267884643,Дизайнерский,На улицу и двор,4.0,15.0,206.0,470000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,3.0,4.0,2281.55
274252226,Евроремонт,Во двор,5.0,6.0,215.0,500000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,4.0,8.0,2325.58
273970263,Дизайнерский,Нет информации,4.0,7.0,195.0,520000.0,1,Срок аренды - Длительный,1.0,0.0,0.0,2.0,1.0,2666.67
269515978,Дизайнерский,Во двор,4.0,4.0,186.0,590000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,2.0,4.0,3172.04
267915862,Дизайнерский,Во двор,6.0,5.0,336.0,590000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,4.0,5.0,1755.95
273687210,Евроремонт,На улицу,6.0,4.0,380.0,650000.0,0,Срок аренды - На несколько месяцев,1.0,1.0,1.0,3.0,5.0,1710.53
274009456,Евроремонт,На улицу и двор,2.0,5.0,53.0,80000.0,0,Срок аренды - На несколько месяцев,1.0,0.0,0.0,1.0,1.0,1509.43
274723871,Евроремонт,Во двор,2.0,10.0,53.0,80000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1509.43
274548003,Косметический,На улицу,2.0,6.0,60.0,90000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1500.0
229808794,Дизайнерский,На улицу,1.0,9.0,30.0,95000.0,1,Срок аренды - Длительный,4.0,0.0,0.0,1.0,1.0,3166.67
274903280,Евроремонт,Нет информации,3.0,6.0,80.0,100000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,2.0,3.0,1250.0
271439388,Евроремонт,Во двор,3.0,5.0,68.0,100000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,1.0,1470.59
273474991,Евроремонт,На улицу,2.0,10.0,55.0,105000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1909.09
274135582,Евроремонт,На улицу,2.0,2.0,55.0,110000.0,0,Срок аренды - На несколько месяцев,1.0,1.0,1.0,1.0,1.0,2000.0
274880892,Дизайнерский,На улицу и двор,3.0,9.0,103.0,120000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,3.0,1165.05
271716464,Евроремонт,Во двор,3.0,10.0,80.0,120000.0,0,Срок аренды - На несколько месяцев,1.0,0.0,0.0,2.0,1.0,1500.0
271249218,Дизайнерский,Во двор,2.0,5.0,65.0,130000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,2000.0
274012210,Евроремонт,Во двор,2.0,5.0,98.0,135000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,1377.55
269317588,Дизайнерский,На улицу и двор,2.0,9.0,40.0,135000.0,1,Срок аренды - Длительный,4.0,0.0,0.0,2.0,1.0,3375.0
273650910,Евроремонт,На улицу,2.0,9.0,89.4,135000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,1.0,1510.07
273823802,Дизайнерский,На улицу и двор,3.0,6.0,90.0,145000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,3.0,1611.11
272821193,Евроремонт,На улицу и двор,3.0,5.0,90.0,150000.0,0,Срок аренды - На несколько месяцев,1.0,1.0,1.0,1.0,3.0,1666.67
274103646,Косметический,Нет информации,3.0,6.0,100.0,150000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,2.0,3.0,1500.0
236632140,Дизайнерский,Во двор,2.0,9.0,43.3,150000.0,1,Срок аренды - Длительный,4.0,0.0,0.0,2.0,1.0,3464.2
274478078,Евроремонт,На улицу и двор,3.0,8.0,110.0,160000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,1454.55
272710931,Евроремонт,Во двор,2.0,7.0,120.0,165000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1375.0
272047599,Евроремонт,Во двор,3.0,6.0,117.0,170000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,3.0,1452.99
273235893,Евроремонт,Во двор,3.0,10.0,120.0,180000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,2.0,1.0,1500.0
271487126,Евроремонт,Во двор,4.0,10.0,96.0,180000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,2.0,1.0,1875.0
236952590,Косметический,Во двор,2.0,8.0,120.0,190000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,2.0,1.0,1583.33
